"Код SAP площадки";"Контрагент";;"Модель";"Рабочий объем";"Тип двигателя";"Стоимость работ";;;;;;"Стоимость запчастей";;;;;;"Стоимость запчастей PL-2";;;"Итого - ремонт";;;;;;"Итого - PL-2 ремонт";;
;;;;;;"1 год 15000 км";"2 года 30000 км";"3 года 45000 км";"4 года 60000 км";"5 лет 75000 км";"6 лет 90000 км";"1 год 15000 км";"2 год 30000 км";"3 год 45000 км";"4 год 60000 км";"5 лет 75000 км";"6 лет 90000 км";"4 год 60000 км";"5 год 75000 км";"6 год 90000 км";"1 год 15000 км";"2 год 30000 км";"3 год 45000 км";"4 год 60000 км";"5 год 75000 км";"6 год 90000 км";"4 год 60000 км";"5 год 75000 км";"6 год 90000 км"
"C40AF31090";"Мэйджор 47 км";;"Grand Santa Fe";"3.3";"Бензиновый";7700;9800;7700;11200;7700;9800;9235;11813;9235;13808;9235;11813;9911,7;7002,52;8730,48;16935;21613;16935;25008;16935;21613;21111,7;14702,52;18530,48
"C40AF31090";"Мэйджор 47 км";;"Grand Santa Fe";"3.0 GDI";"Бензиновый";7700;9800;7700;11200;7700;9800;9235;9539;9235;14292;9235;9539;11605,5;7001,63;7191,36;16935;19339;16935;25492;16935;19339;22805,5;14701,63;16991,36
"C40AF31090";"Мэйджор 47 км";;"Grand Santa Fe";"2.2";"Дизельный";7700;9800;7700;9800;7700;9800;10335;14805;10335;14805;10335;14805;12135,6;8021,57;8199,84;18035;24605;18035;24605;18035;24605;21935,6;15721,57;17999,84
"C40AF31090";"Мэйджор 47 км";;"H1";"2.4";"Бензиновый";5950;8050;5950;9450;5950;8050;7631;7936;7631;9831;7631;7936;7547,4;5847,3;6049,12;13581;15986;13581;19281;13581;15986;16997,4;11797,3;14099,12
"C40AF31090";"Мэйджор 47 км";;"H1";"2.5";"Дизельный";5950;8050;5950;8400;5950;8400;11581;14608;11581;14608;11581;14608;11661,3;8838,59;11402,16;17531;22658;17531;23008;17531;23008;20061,3;14788,59;19802,16
"C40AF11090";"Мэйджор Автомобили";;"Solaris New";"1.4";"Бензиновый";5950;7700;5950;9450;5950;8400;5794;6099;5794;15663;5794;6099;13866,3;4928,82;5141,84;11744;13799;11744;25113;11744;14499;23316,3;10878,82;13541,84
"C40AF11090";"Мэйджор Автомобили";;"Solaris New";"1.6";"Бензиновый";5950;7700;5950;9450;5950;8400;5823;9047;5823;11531;5823;9047;10175,4;4982,22;7763,36;11773;16747;11773;20981;11773;17447;19625,4;10932,22;16163,36
"C40AF11090";"Мэйджор Автомобили";;"Solaris";"1.4";"Бензиновый";5950;7700;5950;9450;5950;8400;5329;8552;5329;10547;5329;8553;7859,7;4542,56;7328,64;11279;16252;11279;19997;11279;16953;17309,7;10492,56;15728,64
"C40AF11090";"Мэйджор Автомобили";;"Solaris";"1.6";"Бензиновый";5950;7700;5950;9450;5950;8400;5329;8553;5329;10547;5329;8553;7859,7;4542,56;7328,64;11279;16253;11279;19997;11279;16953;17309,7;10492,56;15728,64
"C40AF11090";"Мэйджор Автомобили";;"i30";"1.4";"Бензиновый";4900;6650;4900;8050;4900;7000;7326;9333;7326;11228;7326;9333;8050,5;5416,54;6858,72;12226;15983;12226;19278;12226;16333;16100,5;10316,54;13858,72
"C40AF11090";"Мэйджор Автомобили";;"i30";"1.6";"Бензиновый";4900;6650;4900;8050;4900;7000;7326;9333;7326;11228;7326;9333;8050,5;5416,54;6858,72;12226;15983;12226;19278;12226;16333;16100,5;10316,54;13858,72
"C40AF11090";"Мэйджор Автомобили";;"Elantra";"1.6";"Бензиновый";4900;6650;4900;8050;4900;7000;7326;9333;7326;11513;7326;9333;8977,5;5416,54;6858,72;12226;15983;12226;19563;12226;16333;17027,5;10316,54;13858,72
"C40AF11090";"Мэйджор Автомобили";;"Elantra";"1.8";"Бензиновый";4900;6650;4900;8050;4900;7000;8089;8393;8089;10574;8393;8428;8400,6;6094,72;6294,64;12989;15043;12989;18624;13293;15428;16450,6;10994,72;13294,64
"C40AF11090";"Мэйджор Автомобили";;"Elantra new";"1.6";"Бензиновый";4900;6650;4900;8050;4900;6650;6928;8935;6928;12733;6928;8935;10341;5325,76;6769,84;11828;15585;11828;20783;11828;15585;18391;10225,76;13419,84
"C40AF11090";"Мэйджор Автомобили";;"Elantra new";"2.0";"Бензиновый";4900;6650;4900;8050;4900;6650;7691;7996;7691;11793;7691;7996;9763,2;6004,83;6204,88;12591;14646;12591;19843;12591;14646;17813,2;10904,83;12854,88
"C40AF11090";"Мэйджор Автомобили";;"Veloster";"1.6";"Бензиновый";4900;6650;4900;8050;4900;7000;6248;8255;6248;10436;6248;8255;8204,4;4652,03;6103,68;11148;14905;11148;18486;11148;15255;16254,4;9552,03;13103,68
"C40AF11090";"Мэйджор Автомобили";;"Veloster";"1.6T GDI";"Бензиновый";4900;6650;4900;8050;4900;7000;6248;6553;6248;8733;6248;6553;6851,7;4563,92;4781,04;11148;13203;11148;16783;11148;13553;14901,7;9463,92;11781,04
"C40AF11090";"Мэйджор Автомобили";;"Sonata";"2.0";"Бензиновый";4900;6650;4900;8050;4900;7000;8029;8343;8029;12762;8029;8343;10418,4;7186,75;7374,4;12929;14993;12929;20812;12929;15343;18468,4;12086,75;14374,4
"C40AF11090";"Мэйджор Автомобили";;"Sonata";"2.4 GDi";"Бензиновый";4900;6650;4900;8050;4900;7000;8039;8343;8039;12930;8039;8343;10569,6;7186,75;7374,4;12939;14993;12939;20980;12939;15343;18619,6;12086,75;14374,4
"C40AF11090";"Мэйджор Автомобили";;"i40";"1.6";"Бензиновый";4900;6650;4900;8050;4900;7000;7421;11650;7421;14788;7421;11650;11082,6;6465,85;9424,8;12321;18300;12321;22838;12321;18650;19132,6;11365,85;16424,8
"C40AF11090";"Мэйджор Автомобили";;"i40";"2.0";"Бензиновый";4900;6650;4900;8050;4900;7000;7872;8177;7872;11314;7872;8177;9062,51;6165,35;6332,27;12772;14827;12772;19364;12772;15177;17112,51;11065,35;13332,27
"C40AF11090";"Мэйджор Автомобили";;"i40";"1.7";"Дизельный";4900;6650;4900;6650;4900;6650;8706;13177;8706;14226;8706;13177;11985,3;7872,94;8052,88;13606;19827;13606;20876;13606;19827;18635,3;12772,94;14702,88
"C40AF11090";"Мэйджор Автомобили";;"Creta";"1.6";"Бензиновый";5950;8050;5950;9450;5950;8050;6077;9301;6077;11438;6077;9301;10002,6;5798,35;7899,76;12027;17351;12027;20888;12027;17351;19452,6;11748,35;15949,76
"C40AF11090";"Мэйджор Автомобили";;"Creta";"2.0";"Бензиновый";5950;8050;5950;9450;5950;8050;6840;7145;6840;9282;6840;7145;8061,3;5798,35;6001,6;12790;15195;12790;18732;12790;15195;17511,3;11748,35;14051,6
"C40AF11090";"Мэйджор Автомобили";;"ix35";"2.0";"Бензиновый";7700;9800;7700;11200;7700;9800;6013;6317;6013;7410;6317;6013;5935,41;4947,47;4656,47;13713;16117;13713;18610;14017;15813;17135,41;12647,47;14456,47
"C40AF11090";"Мэйджор Автомобили";;"ix35";"2.0";"Дизельный";7700;9800;7700;9800;7700;9800;9181;11389;9181;11389;9181;11389;9122,59;7190,56;8819,64;16881;21189;16881;21189;16881;21189;18922,59;14890,56;18619,64
"C40AF11090";"Мэйджор Автомобили";;"Tucson";"1.6";"Бензиновый";5950;8050;5950;9450;5950;8050;8908;9212;8908;15103;8908;9212;12969,9;7311,35;7497,6;14858;17262;14858;24553;14858;17262;22419,9;13261,35;15547,6
"C40AF11090";"Мэйджор Автомобили";;"Tucson";"2.0";"Бензиновый";5950;8050;5950;9450;5950;8050;7756;8060;7756;14573;7756;8060;12466,8;6260,26;6458,32;13706;16110;13706;24023;13706;16110;21916,8;12210,26;14508,32
"C40AF11090";"Мэйджор Автомобили";;"Tucson";"1.6T GDI";"Бензиновый";5950;8050;5950;9450;5950;8050;9759;10064;9759;15955;9759;10064;13710,6;8043,82;8221,84;15709;18114;15709;25405;15709;18114;23160,6;13993,82;16271,84
"C40AF11090";"Мэйджор Автомобили";;"Tucson";"2.0";"Дизельный";5950;8050;5950;9450;5950;8050;10889;15891;10889;15891;10889;15891;12728,69;8528,26;12305,99;16839;23941;16839;25341;16839;23941;22178,69;14478,26;20355,99
"C40AF11090";"Мэйджор Автомобили";;"Santa Fe";"2.4";"Бензиновый";7700;9800;7700;11200;7700;9800;7942;10520;7942;13636;7942;10520;10922,44;6220,17;8146,69;15642;20320;15642;24836;15642;20320;22122,44;13920,17;17946,69
"C40AF11090";"Мэйджор Автомобили";;"Santa Fe";"2.2";"Дизельный";7700;9800;7700;9800;7700;9800;10335;14806;10335;14806;10335;14806;11859,61;8094,37;11465,77;18035;24606;18035;24606;18035;24606;21659,61;15794,37;21265,77
"C40AF11090";"Мэйджор Автомобили";;"Santa Fe New";"2.4";"Бензиновый";7700;9800;7700;11200;7700;9800;7213;9654;7213;13062;7213;9654;10462,66;5649,22;7476,06;14913;19454;14913;24262;14913;19454;21662,66;13349,22;17276,06
"C40AF11090";"Мэйджор Автомобили";;"Santa Fe New";"2.2";"Дизельный";7700;9800;7700;9800;7700;9800;10123;14454;10123;14454;10123;14454;11577,65;7928,33;11193,18;17823;24254;17823;24254;17823;24254;21377,65;15628,33;20993,18
"C40AF11090";"Мэйджор Автомобили";;"Grand Santa Fe";"3.3";"Бензиновый";7700;9800;7700;11200;7700;9800;9235;11813;9235;13808;9235;11813;9911,7;7002,52;8730,48;16935;21613;16935;25008;16935;21613;21111,7;14702,52;18530,48
"C40AF11090";"Мэйджор Автомобили";;"Grand Santa Fe";"3.0 GDI";"Бензиновый";7700;9800;7700;11200;7700;9800;9235;9539;9235;14292;9235;9539;11605,5;7001,63;7191,36;16935;19339;16935;25492;16935;19339;22805,5;14701,63;16991,36
"C40AF11090";"Мэйджор Автомобили";;"Grand Santa Fe";"2.2";"Дизельный";7700;9800;7700;9800;7700;9800;10335;14805;10335;14805;10335;14805;12135,6;8021,57;8199,84;18035;24605;18035;24605;18035;24605;21935,6;15721,57;17999,84
"C40AF11090";"Мэйджор Автомобили";;"H1";"2.4";"Бензиновый";5950;8050;5950;9450;5950;8050;7631;7936;7631;9831;7631;7936;7547,4;5847,3;6049,12;13581;15986;13581;19281;13581;15986;16997,4;11797,3;14099,12
"C40AF11090";"Мэйджор Автомобили";;"H1";"2.5";"Дизельный";5950;8050;5950;8400;5950;8400;11581;14608;11581;14608;11581;14608;11661,3;8838,59;11402,16;17531;22658;17531;23008;17531;23008;20061,3;14788,59;19802,16
"C40AF11038";"АГ-Моторс Балашиха (Шоссе Энтузиастов)";;"Solaris New";"1.4";"Бензиновый";3920;5320;3920;6720;3920;5320;6217;6708;6217;20691;6217;6708;20000;5400;5900;10137;12028;10137;27411;10137;12028;26720;9320;11220
"C40AF11038";"АГ-Моторс Балашиха (Шоссе Энтузиастов)";;"Solaris New";"1.6";"Бензиновый";3920;5320;3920;6720;3920;5320;6277;9863;6277;16191;6277;9863;15500;5400;9000;10197;15183;10197;22911;10197;15183;22220;9320;14320
"C40AF11038";"АГ-Моторс Балашиха (Шоссе Энтузиастов)";;"Solaris";"1.4";"Бензиновый";3920;5320;3920;6720;3920;5320;5851;7680;5851;9435;5851;7680;8800;5000;6800;9771;13000;9771;16155;9771;13000;15520;8920;12120
"C40AF11038";"АГ-Моторс Балашиха (Шоссе Энтузиастов)";;"Solaris";"1.6";"Бензиновый";3920;5320;3920;6720;3920;5320;5851;7680;5851;9435;5851;7680;8800;5000;6800;9771;13000;9771;16155;9771;13000;15520;8920;12120
"C40AF11038";"АГ-Моторс Балашиха (Шоссе Энтузиастов)";;"i30";"1.4";"Бензиновый";4200;5700;4200;6900;4200;5700;7442;10013;7442;11642;7442;10013;11042;6842;9413;11642;15713;11642;18542;11642;15713;17942;11042;15113
"C40AF11038";"АГ-Моторс Балашиха (Шоссе Энтузиастов)";;"i30";"1.6";"Бензиновый";4200;5700;4200;6900;4200;5700;7442;10013;7442;11642;7442;10013;11042;6842;9413;11642;15713;11642;18542;11642;15713;17942;11042;15113
"C40AF11038";"АГ-Моторс Балашиха (Шоссе Энтузиастов)";;"Elantra";"1.6";"Бензиновый";4200;5700;4200;6900;4200;6000;7600;10171;7600;12541;7600;10171;11941;7000;9571;11800;15871;11800;19441;11800;16171;18841;11200;15571
"C40AF11038";"АГ-Моторс Балашиха (Шоссе Энтузиастов)";;"Elantra";"1.8";"Бензиновый";4200;5700;4200;6900;4200;6000;7837;10408;7837;12938;7837;10408;12338;7237;9808;12037;16108;12037;19838;12037;16408;19238;11437;15808
"C40AF11038";"АГ-Моторс Балашиха (Шоссе Энтузиастов)";;"Elantra new";"1.6";"Бензиновый";4200;5700;4200;6900;4200;6000;7476;10047;7476;16397;7476;10047;15797;6876;9447;11676;15747;11676;23297;11676;16047;22697;11076;15447
"C40AF11038";"АГ-Моторс Балашиха (Шоссе Энтузиастов)";;"Elantra new";"2.0";"Бензиновый";4200;5700;4200;6900;4200;6000;7792;8247;7792;14607;7792;8247;14007;7192;7647;11992;13947;11992;21507;11992;14247;20907;11392;13647
"C40AF11038";"АГ-Моторс Балашиха (Шоссе Энтузиастов)";;"Veloster";"1.6";"Бензиновый";4200;5700;4200;6900;4200;6000;6269;8840;6269;11210;6269;8840;10610;5669;8240;10469;14540;10469;18110;10469;14840;17510;9869;14240
"C40AF11038";"АГ-Моторс Балашиха (Шоссе Энтузиастов)";;"Veloster";"1.6T GDI";"Бензиновый";4200;5700;4200;6900;4200;6000;7407;7862;7407;10232;7407;7862;9632;6807;7262;11607;13562;11607;17132;11607;13862;16532;11007;13262
"C40AF11038";"АГ-Моторс Балашиха (Шоссе Энтузиастов)";;"Sonata";"2.0";"Бензиновый";4200;5700;4200;6900;4200;5700;8410;8865;8410;12293;8410;8865;11693;7810;8265;12610;14565;12610;19193;12610;14565;18593;12010;13965
"C40AF11038";"АГ-Моторс Балашиха (Шоссе Энтузиастов)";;"Sonata";"2.4 GDi";"Бензиновый";4200;5700;4200;6900;4200;5700;8410;8865;8410;12293;8410;8865;11693;7810;8265;12610;14565;12610;19193;12610;14565;18593;12010;13965
"C40AF11038";"АГ-Моторс Балашиха (Шоссе Энтузиастов)";;"i40";"1.6";"Бензиновый";4200;5700;4200;6900;4200;5700;7500;7955;7500;11383;7500;7955;10783;6900;7355;11700;13655;11700;18283;11700;13655;17683;11100;13055
"C40AF11038";"АГ-Моторс Балашиха (Шоссе Энтузиастов)";;"i40";"2.0";"Бензиновый";4200;5700;4200;6900;4200;5700;8410;8865;8410;12293;8410;8865;11693;7810;8265;12610;14565;12610;19193;12610;14565;18593;12010;13965
"C40AF11038";"АГ-Моторс Балашиха (Шоссе Энтузиастов)";;"i40";"1.7";"Дизельный";4200;5700;4200;5700;4200;5700;9281;11992;9281;13150;9281;11992;12550;8681;11392;13481;17692;13481;18850;13481;17692;18250;12881;17092
"C40AF11038";"АГ-Моторс Балашиха (Шоссе Энтузиастов)";;"Creta";"1.6";"Бензиновый";5100;6900;5100;8100;5100;6900;6547;10174;6547;12903;6547;10174;12303;5947;9574;11647;17074;11647;21003;11647;17074;20403;11047;16474
"C40AF11038";"АГ-Моторс Балашиха (Шоссе Энтузиастов)";;"Creta";"2.0";"Бензиновый";5100;6900;5100;8100;5100;6900;6863;7318;6863;10047;6863;7318;9447;6263;6718;11963;14218;11963;18147;11963;14218;17547;11363;13618
"C40AF11038";"АГ-Моторс Балашиха (Шоссе Энтузиастов)";;"ix35";"2.0";"Бензиновый";5100;6900;5100;8100;5100;6900;6946;7401;6946;9156;6946;7401;8556;6346;6801;12046;14301;12046;17256;12046;14301;16656;11446;13701
"C40AF11038";"АГ-Моторс Балашиха (Шоссе Энтузиастов)";;"ix35";"2.0";"Дизельный";5100;6900;5100;6900;5100;6900;11338;14327;11338;14327;11338;14327;13727;10738;13727;16438;21227;16438;21227;16438;21227;20627;15838;20627
"C40AF11038";"АГ-Моторс Балашиха (Шоссе Энтузиастов)";;"Tucson";"1.6";"Бензиновый";5100;6900;5100;8100;5100;6900;7968;8423;7968;10647;7968;8423;10047;7368;7823;13068;15323;13068;18747;13068;15323;18147;12468;14723
"C40AF11038";"АГ-Моторс Балашиха (Шоссе Энтузиастов)";;"Tucson";"2.0";"Бензиновый";5100;6900;5100;8100;5100;6900;7858;8313;7858;15035;7858;8313;14435;7258;7713;12958;15213;12958;23135;12958;15213;22535;12358;14613
"C40AF11038";"АГ-Моторс Балашиха (Шоссе Энтузиастов)";;"Tucson";"1.6T GDI";"Бензиновый";5100;6900;5100;8100;5100;6900;7527;7982;7527;14209;7527;8482;13609;6927;7882;12627;14882;12627;22309;12627;15382;21709;12027;14782
"C40AF11038";"АГ-Моторс Балашиха (Шоссе Энтузиастов)";;"Tucson";"2.0";"Дизельный";5100;6900;5100;7200;5100;7200;12024;17282;12024;17282;12024;17282;16682;11424;16682;17124;24182;17124;24482;17124;24482;23882;16524;23882
"C40AF11038";"АГ-Моторс Балашиха (Шоссе Энтузиастов)";;"Santa Fe";"2.4";"Бензиновый";5100;6900;5100;8100;5100;6900;8224;8679;8224;11671;8224;8487;11071;7624;7887;13324;15579;13324;19771;13324;15387;19171;12724;14787
"C40AF11038";"АГ-Моторс Балашиха (Шоссе Энтузиастов)";;"Santa Fe";"2.2";"Дизельный";5100;6900;5100;7200;5100;7200;10662;13746;10662;13746;10662;13746;13146;10062;13146;15762;20646;15762;20946;15762;20946;20346;15162;20346
"C40AF11038";"АГ-Моторс Балашиха (Шоссе Энтузиастов)";;"Santa Fe New";"2.4";"Бензиновый";5100;6900;5100;8100;5100;6900;7765;10692;7765;15964;7765;10692;15364;7165;10092;12865;17592;12865;24064;12865;17592;23464;12265;16992
"C40AF11038";"АГ-Моторс Балашиха (Шоссе Энтузиастов)";;"Santa Fe New";"2.2";"Дизельный";5100;6900;5100;7200;5100;6900;10656;13367;10656;13367;10656;13367;12767;10056;12767;15756;20267;15756;20567;15756;20267;19967;15156;19667
"C40AF11038";"АГ-Моторс Балашиха (Шоссе Энтузиастов)";;"Grand Santa Fe";"3.3";"Бензиновый";5100;6900;5100;7200;5100;7200;9794;10249;9794;12991;9794;12991;12391;9194;12391;14894;17149;14894;20191;14894;20191;19591;14294;19591
"C40AF11038";"АГ-Моторс Балашиха (Шоссе Энтузиастов)";;"Grand Santa Fe";"3.0 GDI";"Бензиновый";5100;6900;5100;8100;5100;6900;9758;10213;9758;16280;9758;10213;15680;9158;9613;14858;17113;14858;24380;14858;17113;23780;14258;16513
"C40AF11038";"АГ-Моторс Балашиха (Шоссе Энтузиастов)";;"Grand Santa Fe";"2.2";"Дизельный";5100;6900;5100;7200;5100;7200;9794;10249;9794;12991;9794;12991;12391;9194;12391;14894;17149;14894;20191;14894;20191;19591;14294;19591
"C40AF11038";"АГ-Моторс Балашиха (Шоссе Энтузиастов)";;"H1";"2.4";"Бензиновый";4200;5700;4200;6900;4200;5700;8444;12967;8444;14596;8444;12967;13996;7844;12367;12644;18667;12644;21496;12644;18667;20896;12044;18067
"C40AF11038";"АГ-Моторс Балашиха (Шоссе Энтузиастов)";;"H1";"2.5";"Дизельный";4200;5700;4200;5700;4200;5700;12301;15540;12301;15540;12301;15540;14940;11701;14940;16501;21240;16501;21240;16501;21240;20640;15901;20640
"C40AF01038";"АГ-Моторс Балашиха";;"Solaris New";"1.4";"Бензиновый";2878;4878;2878;3993;2878;4878;6952;7152;6952;11197;6952;7152;10077;6256,8;6436,8;9830;12030;9830;15190;9830;12030;14070;9134,8;11314,8
"C40AF01038";"АГ-Моторс Балашиха";;"Solaris New";"1.6";"Бензиновый";3039;4279;3039;4954;3039;4279;6791;10151;6791;12636;6791;10151;11372;6111;9135,9;9830;14430;9830;17590;9830;14430;16326;9150;13414,9
"C40AF01038";"АГ-Моторс Балашиха";;"Solaris";"1.4";"Бензиновый";4060;5510;4060;6960;4060;5510;6383;8143;6383;9236;6383;8143;8312,4;5744,7;7328,7;10443;13653;10443;16196;10443;13653;15272,4;9804,7;12838,7
"C40AF01038";"АГ-Моторс Балашиха";;"Solaris";"1.6";"Бензиновый";4060;5510;4060;6960;4060;5510;6383;8143;6383;9236;6383;8143;8312,4;5744,7;7328,7;10443;13653;10443;16196;10443;13653;15272,4;9804,7;12838,7
"C40AF01038";"АГ-Моторс Балашиха";;"i30";"1.4";"Бензиновый";4060;5510;4060;6670;4060;5510;8024;9784;8024;11680;8024;9784;10512;7221;8805;12084;15294;12084;18350;12084;15294;17182;11281;14315
"C40AF01038";"АГ-Моторс Балашиха";;"i30";"1.6";"Бензиновый";4060;5510;4060;6670;4060;5510;8024;9784;8024;11680;8024;9784;10512;7221;8805;12084;15294;12084;18350;12084;15294;17182;11281;14315
"C40AF01038";"АГ-Моторс Балашиха";;"Elantra";"1.6";"Бензиновый";4060;5510;4060;6670;4060;5800;8202;9962;8202;12143;8202;9926;10928;7381;8933,4;12262;15472;12262;18813;12262;15726;17598;11441;14733,4
"C40AF01038";"АГ-Моторс Балашиха";;"Elantra";"1.8";"Бензиновый";4060;5510;4060;6670;4060;5800;8469;10229;8469;12410;8469;10229;11169;7622;9206;12529;15739;12529;19080;12529;16029;17839;11682;15006
"C40AF01038";"АГ-Моторс Балашиха";;"Elantra new";"1.6";"Бензиновый";4060;5510;4060;6670;4060;5510;7986;9746;7986;15457;7986;9746;13911;7187;8771;12046;15256;12046;22127;12046;15256;20581;11247;14281
"C40AF01038";"АГ-Моторс Балашиха";;"Elantra new";"2.0";"Бензиновый";4060;5510;4060;6670;4060;5510;8342;8542;8342;14253;8342;8542;12827;7507;7687;12402;14052;12402;20923;12402;14052;19497;11567;13197
